entry_id,age,monthly_income,years_employed,current_address_year,amount_requested,risk_score,inquiries_last_month,pay_schedule,home_owner,has_debt,personal_account_months,avg_risk_score,avg_ext_quality_score,e_signed
8546423,37,5195,6,5,400,55500,5,semi-monthly,0,1,42,0.874831821,0.564772,0
3724716,37,1535,2,1,700,53250,5,bi-weekly,0,1,57,0.6664936035,0.504775,0
3767306,38,3795,1,1,1100,63200,3,bi-weekly,0,1,38,0.7512938825,0.688647,0
3834544,46,3550,2,5,700,88750,6,bi-weekly,1,1,78,0.709837302,0.4829,0
5331546,34,2125,6,8,1200,80200,6,semi-monthly,1,1,29,0.8014193325,0.734475,1
6184185,52,2530,3,3,400,69000,5,bi-weekly,1,1,49,0.7068133685000001,0.745025,1
3219956,52,4575,1,0,2400,70550,8,bi-weekly,0,1,54,0.60988460275,0.516965,1
6505249,54,3395,3,2,800,65100,6,bi-weekly,0,1,28,0.69316699125,0.483108,1
4108199,36,1765,2,9,500,36350,4,bi-weekly,1,1,42,0.5647166920000001,0.443782,0
9274838,29,4730,1,1,1000,87750,6,bi-weekly,0,1,37,0.7067190815,0.665209,1
8854965,50,3670,3,4,500,63950,4,semi-monthly,0,1,27,0.6402438605,0.563979,0
6955845,32,1855,6,2,750,63300,2,bi-weekly,0,1,98,0.780133758,0.580876,1
6702716,36,2660,3,0,400,47100,5,bi-weekly,0,1,30,0.82141135475,0.6017859999999999,0
7664526,63,5165,3,3,900,68050,5,monthly,1,1,54,0.6126349034999999,0.550809,1
6462467,49,2217,1,9,400,36700,7,bi-weekly,1,1,121,0.6450154770000001,0.676359,1
9572069,43,3035,6,6,1000,74850,5,weekly,1,1,43,0.74326476875,0.406679,1
8773371,36,2735,5,9,1100,74850,2,bi-weekly,0,1,42,0.6582171342500001,0.689375,0
9564040,21,2030,1,1,600,54500,3,bi-weekly,0,1,38,0.7500601202499999,0.5845,1
3228317,44,3555,5,3,2000,83050,5,bi-weekly,1,0,38,0.79721767,0.7129540000000001,1
7350223,38,3668,1,3,700,37350,9,bi-weekly,0,1,40,0.6415838487500001,0.661853,1
5059934,47,1920,4,5,700,70500,3,bi-weekly,1,1,28,0.61751233075,0.5920810000000001,0
1592369,85,3760,6,1,400,77250,5,bi-weekly,0,0,86,0.695565532,0.5835600000000001,0
7327193,36,5155,6,2,800,69300,7,bi-weekly,0,1,28,0.8072845925,0.7495430000000001,0
2448179,36,8616,3,3,1400,73800,8,bi-weekly,0,1,39,0.8474466762499999,0.719616,0
3571296,25,1735,0,2,500,54100,2,monthly,0,1,54,0.7141228237499999,0.461299,1
3051417,38,5260,4,1,1200,36300,7,weekly,0,0,37,0.828421606,0.7073050000000001,0
9086478,71,3010,6,10,600,69650,9,bi-weekly,0,1,18,0.6031816445,0.582559,1
2357202,32,3755,3,1,700,56900,3,weekly,0,0,50,0.7555587077500001,0.673244,1
8558473,32,3140,2,3,700,41250,3,semi-monthly,0,1,54,0.85196192675,0.7499100000000001,0
9979697,62,5190,6,2,400,57850,19,bi-weekly,0,1,43,0.7656919400000001,0.664777,1
6571341,42,2715,3,8,1100,66250,3,weekly,0,1,0,0.7696809530000001,0.594214,1
4859007,49,2120,8,7,350,82350,3,bi-weekly,0,1,28,0.7332500745,0.735878,1
1574508,33,4775,7,6,800,38350,5,bi-weekly,1,1,41,0.69337047425,0.364744,1
7703145,68,3645,4,2,500,43250,3,bi-weekly,0,0,62,0.6987496155,0.7599940000000001,0
5645205,43,5200,0,6,600,58150,13,semi-monthly,0,1,74,0.74871221475,0.57681,1
4050973,53,2500,2,1,950,73250,6,bi-weekly,0,1,2,0.58697486675,0.545446,1
6814505,33,2733,2,1,800,66850,4,bi-weekly,0,0,38,0.5866601622500001,0.568344,1
8782201,47,5497,3,1,800,43350,6,bi-weekly,1,0,38,0.7314288260000001,0.780458,1
6446358,28,2690,3,1,500,30300,11,bi-weekly,0,0,37,0.5595995812499999,0.371067,0
1325847,50,5100,5,4,700,66350,8,bi-weekly,1,1,43,0.6719132175,0.445967,0
1804607,42,3595,4,2,700,71450,4,bi-weekly,0,1,1,0.7459728834999999,0.678839,1
6095410,25,2020,2,3,700,42350,2,semi-monthly,0,1,54,0.692506954,0.52217,1
7466996,32,5200,4,7,900,65100,8,bi-weekly,1,1,26,0.607467975,0.343758,1
5647140,28,6210,6,9,1700,60050,6,bi-weekly,0,1,54,0.647437553,0.538462,1
5927010,53,4715,5,9,600,57050,2,bi-weekly,0,0,38,0.68232444575,0.6251819999999999,1
3545212,52,3660,2,1,700,63750,11,bi-weekly,1,1,38,0.77594321125,0.6927540000000001,0
7140574,35,2055,6,3,650,72050,2,semi-monthly,0,1,50,0.7689770807499999,0.683795,1
8594066,21,5180,1,0,400,58950,12,bi-weekly,1,1,27,0.6756155335,0.521036,0
3279244,43,1855,6,11,700,31650,5,bi-weekly,1,1,42,0.61856349,0.446376,1
2032766,32,4775,10,4,400,87000,6,bi-weekly,1,0,26,0.66215166325,0.709659,0
7973741,48,3723,1,0,400,42450,4,bi-weekly,0,0,98,0.76333366225,0.6914629999999999,0
9990998,58,4665,3,7,400,96900,5,bi-weekly,1,1,30,0.6374698645000001,0.6750750000000001,0
6907896,58,2715,4,6,400,69350,4,weekly,0,0,25,0.7706159315,0.713172,1
5499597,51,1825,1,1,600,72750,6,bi-weekly,1,1,31,0.78725624175,0.6014649999999999,1
9126384,22,1715,3,1,800,61500,6,semi-monthly,0,1,28,0.6792599745,0.681711,1
7438064,51,3550,6,7,800,75600,5,weekly,1,1,78,0.7902428562499999,0.802817,0
5099931,58,2525,2,2,850,62200,3,weekly,1,1,41,0.8690459079999999,0.6388149999999999,1
9411796,37,6750,0,6,400,38450,6,bi-weekly,1,0,38,0.6387678887500001,0.525307,1
9092940,38,3200,5,2,450,41600,4,bi-weekly,1,1,42,0.80450690375,0.773726,1
7939008,55,4720,2,2,700,62850,9,bi-weekly,0,0,16,0.81115491875,0.5810010000000001,0
1398250,63,2250,2,0,500,48550,3,semi-monthly,1,1,54,0.683854242,0.554307,0
1607230,37,6700,2,0,1200,78050,7,bi-weekly,1,1,26,0.67596625575,0.59616,1
1726024,51,4280,4,3,1700,88500,6,monthly,1,0,38,0.66538774075,0.717489,1
5923942,26,3740,3,1,1100,72850,6,bi-weekly,0,1,39,0.6625605920000001,0.514154,1
2918171,46,4403,3,3,700,50200,7,weekly,1,0,50,0.7152079275,0.5002260000000001,0
2026767,63,3635,2,7,400,66450,6,monthly,1,0,86,0.668241271,0.796648,1
6173722,31,3085,0,3,700,43000,5,bi-weekly,0,0,31,0.7894377287499998,0.599188,0
1775922,41,5245,6,11,400,52750,12,monthly,0,0,43,0.5831794777499999,0.579073,1
4335996,31,1860,1,0,700,66600,6,weekly,0,1,20,0.7249148545,0.601615,0
8006367,50,3660,4,1,700,39150,11,weekly,0,1,62,0.6446243515000001,0.445253,0
6856343,45,2315,7,9,1200,57450,9,weekly,1,1,110,0.8054101989999999,0.660425,0
7708338,29,5462,2,2,700,76050,7,bi-weekly,1,1,76,0.704335353,0.6344810000000001,0
2724287,24,3050,1,9,900,57300,5,semi-monthly,0,1,99,0.5592580789999999,0.5766899999999999,0
7697088,40,2725,1,2,700,64200,2,bi-weekly,0,1,18,0.60713566475,0.28992300000000004,1
5066575,34,1610,7,4,1100,46500,1,semi-monthly,1,1,97,0.67344516225,0.462395,0
1932904,29,2260,2,3,400,71900,5,semi-monthly,0,1,26,0.82236762775,0.7287729999999999,0
9625332,42,4135,3,1,1200,68800,13,bi-weekly,1,1,37,0.77693686475,0.549705,1
5255771,35,3050,3,9,1100,45250,10,weekly,0,1,100,0.757294377,0.60706,0
8905011,42,2430,3,3,600,60150,9,bi-weekly,0,0,28,0.8311766612499999,0.737228,1
2646629,53,2370,7,3,400,30500,14,bi-weekly,0,1,115,0.792209744,0.79099,0
3124723,49,6690,2,3,400,72450,2,bi-weekly,0,1,50,0.6568730665,0.531331,1
5376901,36,3680,2,4,600,53200,5,bi-weekly,0,0,28,0.7419272509999999,0.764937,0
7711492,49,5010,6,8,600,77350,2,bi-weekly,0,1,43,0.79398413575,0.7025699999999999,1
8970228,61,6100,3,1,1900,89850,8,bi-weekly,1,1,38,0.738246424,0.6134520000000001,1
3054647,62,3605,2,2,500,86400,5,bi-weekly,1,1,50,0.71985233775,0.564354,0
1136689,22,4155,1,1,600,51300,5,bi-weekly,0,1,25,0.6741858327499999,0.511339,1
6848675,56,2295,4,4,400,78750,7,weekly,1,1,61,0.7583017619999999,0.8074209999999999,0
3878291,45,7075,7,3,900,66500,5,bi-weekly,0,1,85,0.6551845755,0.47571599999999997,1
3961756,43,5060,5,2,3150,65750,2,bi-weekly,0,1,16,0.6430375585000001,0.43577,1
5040764,67,6115,6,5,2200,87500,4,weekly,1,0,38,0.735761871,0.773533,0
8685095,45,2075,5,1,5200,60300,2,bi-weekly,0,1,87,0.73063194175,0.570507,0
2396820,26,1635,4,0,600,47250,2,bi-weekly,0,1,27,0.75761553175,0.7403270000000001,1
6511697,34,2160,3,3,600,76150,4,bi-weekly,0,1,30,0.7484339285,0.554172,1
3394969,66,3520,3,2,600,50850,8,bi-weekly,0,1,28,0.71016444575,0.760662,0
9162808,34,4740,3,3,800,70200,5,bi-weekly,1,1,41,0.7069448067499999,0.641103,1
2265879,45,2650,5,4,2800,55500,4,bi-weekly,0,1,27,0.71788965025,0.6833520000000001,1
3477547,49,4570,7,7,1800,87050,4,bi-weekly,1,1,26,0.6143603015,0.319188,1
9542373,50,9169,2,4,2750,70100,6,bi-weekly,0,1,97,0.819093447,0.765946,1
7195967,42,6210,5,8,3400,56850,9,weekly,1,1,43,0.6918105815,0.656263,1
1912379,63,6255,3,4,1400,80850,5,monthly,1,0,61,0.59754589625,0.469329,1
3035007,46,3775,2,10,400,70150,3,weekly,0,1,38,0.7699622675000001,0.453476,1
5618666,44,1505,2,2,550,36750,9,weekly,1,1,38,0.81189481175,0.595903,1
3592601,46,4020,1,5,900,58400,10,semi-monthly,0,0,74,0.76451155125,0.6021369999999999,1
8152914,38,4635,3,1,2000,70150,2,semi-monthly,0,1,41,0.8823148239999999,0.628571,1
2569377,53,5105,10,8,1200,45800,10,semi-monthly,1,1,26,0.71953001,0.51685,1
9355095,28,1275,3,4,500,80150,7,monthly,1,1,27,0.7207359415000001,0.798224,0
1548656,39,2585,7,7,700,60850,8,bi-weekly,1,1,85,0.808535651,0.664247,0
7004922,21,1705,3,0,400,34950,6,weekly,0,1,40,0.728207201,0.69495,1
7074170,58,2890,3,4,400,52350,4,bi-weekly,1,1,28,0.7231421375,0.7057599999999999,0
6079327,31,2655,2,2,400,52700,4,bi-weekly,0,1,28,0.667172133,0.626564,1
1996917,24,2700,2,2,900,48900,8,bi-weekly,0,1,54,0.73859176475,0.696187,1
9535648,29,2135,1,1,400,51550,6,monthly,0,1,42,0.68357989725,0.482182,1
9648590,58,2740,3,4,700,42100,12,bi-weekly,0,1,43,0.6433622565000001,0.527586,0
8421275,34,3020,4,1,700,54000,6,bi-weekly,0,1,43,0.79850889575,0.7616959999999999,1
5971101,65,3165,0,3,900,72150,2,weekly,1,1,30,0.800849472,0.7737890000000001,1
2837611,43,2750,4,5,500,62100,5,bi-weekly,1,1,43,0.658856085,0.548987,1
1790744,36,1565,5,3,700,61400,2,bi-weekly,0,1,58,0.8018324364999999,0.754305,0
9650952,39,1720,2,3,450,35650,6,weekly,0,1,54,0.8643876082499999,0.7146220000000001,1
9005201,54,5265,5,6,600,69900,5,weekly,1,0,38,0.77263949225,0.600381,0
8861844,54,3845,6,6,700,57800,4,bi-weekly,0,1,78,0.70941216125,0.6380319999999999,0
4746938,67,2120,2,1,500,80950,3,monthly,1,1,38,0.79115449425,0.7702640000000001,0
5155398,36,3670,7,6,800,50750,8,bi-weekly,1,1,62,0.67686684825,0.67304,0
5559022,40,2290,2,0,600,36000,7,weekly,0,1,28,0.85505598125,0.673096,1
9942290,39,1615,1,8,700,33600,2,bi-weekly,1,1,43,0.61746511325,0.534867,0
5076814,37,6200,4,3,3300,69050,4,bi-weekly,0,1,99,0.7667371270000001,0.5102180000000001,1
7105727,31,2405,1,2,600,67500,7,bi-weekly,1,1,29,0.8256950125000001,0.593191,1
6443996,44,3625,2,1,500,52300,7,bi-weekly,0,1,54,0.792384901,0.6700630000000001,1
6164477,45,5190,0,2,1700,61050,5,weekly,1,1,27,0.83678977275,0.692601,1
3958781,37,3195,1,2,600,57250,6,bi-weekly,1,1,50,0.72792878125,0.7258720000000001,1
8532681,43,6555,6,3,2700,70400,7,monthly,0,1,28,0.73961661775,0.774025,1
3241800,36,8366,12,7,1350,94950,3,semi-monthly,0,1,85,0.76324610425,0.610063,0
6790559,71,2655,5,6,700,81200,6,monthly,1,1,12,0.6421164745,0.850858,1
6503786,39,3755,3,2,400,53750,3,bi-weekly,1,0,49,0.62649815525,0.4895020000000001,1
4797285,39,3685,1,0,700,65450,10,bi-weekly,0,0,38,0.81254669775,0.606059,1
4625865,53,3025,3,4,800,61350,8,weekly,1,1,49,0.788948883,0.625835,1
2228747,69,4580,5,6,600,39000,9,monthly,1,1,29,0.7923539395,0.6999819999999999,0
9956391,54,1790,2,4,800,72900,7,monthly,1,0,38,0.7192982594999999,0.802592,1
4465706,36,3270,1,0,700,72250,4,bi-weekly,1,1,28,0.75059594375,0.579893,1
7687627,29,2560,5,3,700,37200,3,bi-weekly,0,1,28,0.6090023735000001,0.502467,0
9977675,55,3235,3,2,700,57250,6,monthly,1,1,38,0.6705027665000001,0.5161709999999999,0
7434168,44,4605,2,1,400,61500,6,bi-weekly,0,1,26,0.77983410875,0.589829,1
5144360,48,6635,3,2,700,49150,8,bi-weekly,0,0,38,0.66369138025,0.548145,1
3620915,66,6060,2,2,1000,80550,5,weekly,1,1,38,0.8313245757500001,0.817608,0
2249326,72,6695,6,11,1450,84150,6,bi-weekly,0,1,43,0.7532594435,0.647797,1
8281213,31,2255,2,9,4100,29850,8,weekly,0,1,54,0.772759449,0.638989,0
9912189,46,3520,5,2,1800,73800,5,bi-weekly,0,1,100,0.7351064487499999,0.6997120000000001,1
4416616,45,4155,3,0,700,66700,5,bi-weekly,0,1,30,0.71349482625,0.599464,0
6265685,29,2327,3,2,600,63950,3,weekly,0,1,50,0.7376853965,0.663265,1
6316620,24,1810,2,0,500,51200,3,monthly,0,1,39,0.6085974464999999,0.529563,1
7657607,38,3440,2,2,600,69550,2,bi-weekly,0,1,29,0.884745338,0.7540629999999999,1
2064746,54,3335,6,10,1700,77600,14,bi-weekly,1,1,121,0.801121498,0.649258,0
2056116,49,4580,6,4,700,57900,11,weekly,0,0,50,0.65257434125,0.6237159999999999,0
9968231,34,2100,6,4,700,55050,8,weekly,1,1,38,0.7204403325000001,0.760697,0
1944628,23,2410,4,1,550,43700,17,weekly,0,0,50,0.7353558330000001,0.6152449999999999,1
9845171,27,3170,1,2,800,73350,3,bi-weekly,1,1,27,0.69594280175,0.428379,1
8122506,35,1735,2,3,450,36150,5,monthly,1,1,29,0.6202368755,0.542904,0
4249086,42,5985,6,9,2900,60100,7,bi-weekly,1,1,13,0.7945128454999999,0.692269,1
1520549,57,3180,4,4,800,67700,3,weekly,0,1,43,0.66993439725,0.53873,0
9269243,32,2620,7,2,900,81150,6,bi-weekly,0,1,74,0.72437477925,0.762663,1
7693313,39,4575,7,6,1700,68250,3,weekly,1,1,42,0.6867285575,0.637099,1
5076859,41,2230,2,8,800,56800,4,bi-weekly,1,1,76,0.6519259152500001,0.581025,1
9247663,34,3750,2,6,1100,31550,7,bi-weekly,1,0,38,0.7233615775,0.5133300000000001,0
3599252,61,5423,0,5,1900,82750,8,bi-weekly,1,1,98,0.64332797325,0.620125,1
6171478,28,3615,6,0,900,46600,4,monthly,1,1,39,0.5992723055,0.621975,0
3456842,44,2385,1,0,600,64950,2,bi-weekly,0,1,37,0.766927447,0.79256,0
4501263,41,2630,2,2,600,35300,7,bi-weekly,1,1,73,0.7542595782499999,0.8457870000000001,0
4626023,65,5025,2,2,1900,89300,2,bi-weekly,1,1,98,0.6640482994999999,0.287131,1
8295524,28,3285,0,1,400,38850,5,weekly,0,1,29,0.71630641975,0.334538,0
2115620,48,2565,2,2,500,77550,8,bi-weekly,1,1,50,0.7538709795,0.65609,0
8043152,54,3035,3,2,600,71000,3,bi-weekly,1,1,91,0.60420978075,0.558666,0
6491942,38,5040,2,10,4900,77000,5,semi-monthly,1,1,135,0.79292212975,0.805381,0
7678742,44,2300,6,5,500,36650,5,bi-weekly,0,0,38,0.811960518,0.798178,1
4535382,37,3526,2,3,700,35350,11,bi-weekly,1,1,28,0.7185107629999998,0.73041,0
7392882,48,3660,9,6,400,87150,2,bi-weekly,1,1,45,0.69153509675,0.7208810000000001,0
8144150,30,1695,2,5,800,36450,4,bi-weekly,1,1,98,0.6933832314999999,0.565086,0
4317405,28,3705,1,2,400,60450,3,bi-weekly,1,1,55,0.701532299,0.541068,1
7736915,24,3250,2,1,500,41050,7,bi-weekly,1,1,38,0.772653694,0.679959,0
1866284,50,5150,1,3,700,40100,2,bi-weekly,0,1,15,0.7555098567499999,0.471923,1
3873610,38,6710,4,2,3200,48650,7,semi-monthly,1,0,38,0.6361695992499999,0.623841,1
8923264,29,4610,3,3,1000,47400,8,semi-monthly,0,0,38,0.557264259,0.452303,1
4050331,38,4710,2,1,600,63700,7,semi-monthly,0,0,26,0.66384607,0.613154,0
6510621,33,3580,4,6,800,64600,6,bi-weekly,0,1,54,0.7756688327500001,0.653736,1
4906299,46,1895,2,1,400,50050,5,bi-weekly,0,0,27,0.7386104917499999,0.8282930000000001,1
7648711,63,3110,5,5,600,75650,2,monthly,1,1,89,0.7589759819999999,0.590847,0
5476179,27,6715,2,0,400,72600,3,bi-weekly,1,1,16,0.68339447,0.791984,0
5626423,45,5250,5,9,2600,90600,6,semi-monthly,1,0,25,0.6220865357500001,0.561707,0
2457273,29,2065,2,3,450,43600,10,bi-weekly,0,1,26,0.7035084927499999,0.511161,1
6260090,29,3205,6,1,800,73650,4,bi-weekly,1,1,28,0.6959269782499999,0.61522,0
5339355,29,3730,2,1,700,59600,3,bi-weekly,1,1,37,0.62761473825,0.6580699999999999,0
6431009,44,2516,0,4,1450,77600,5,weekly,1,0,26,0.7253577337499999,0.6049640000000001,1
5058108,25,2610,3,1,600,44050,8,bi-weekly,0,0,37,0.6516330775,0.531608,1
3964433,56,4125,6,7,1200,54400,9,bi-weekly,1,1,86,0.7438835925,0.642709,0
1189535,58,4790,2,3,800,58000,5,weekly,0,0,26,0.841999285,0.589674,1
6698011,35,3570,3,2,700,52700,4,weekly,0,0,38,0.78708857625,0.6918569999999999,0
8388137,43,4050,4,5,1100,63750,4,bi-weekly,0,0,74,0.7276259650000001,0.620317,0
7468118,22,1755,6,9,600,46950,5,bi-weekly,0,1,41,0.696091615,0.547809,1
7445446,29,1865,2,2,500,45250,16,bi-weekly,0,1,38,0.6005247810000001,0.506055,1
5464790,68,8917,6,1,400,69050,9,bi-weekly,1,1,38,0.6887824785000001,0.801878,1
5852078,28,3141,6,4,800,35500,21,bi-weekly,0,1,18,0.70310417525,0.558557,0
8937076,25,1780,1,2,600,57950,5,bi-weekly,1,1,20,0.7338649832499999,0.69711,1
4740884,39,3075,5,7,1200,68700,5,bi-weekly,1,1,61,0.7378878844999999,0.623264,1
8591559,50,1898,2,3,1000,65600,4,bi-weekly,1,0,50,0.63008461875,0.617316,0
7106504,53,5870,3,4,1700,97350,5,bi-weekly,1,1,28,0.69513467325,0.644938,1
7311412,27,6780,6,5,3300,61800,2,bi-weekly,1,1,15,0.653472363,0.758592,1
5817322,46,3545,2,0,800,46300,3,bi-weekly,0,1,27,0.7432794345,0.7169669999999999,0
8909497,57,1670,5,4,1000,66450,2,bi-weekly,1,1,29,0.61019939675,0.671338,0
5469402,35,5290,1,4,1200,63100,7,semi-monthly,1,0,37,0.80813411375,0.777309,0
6350081,41,3550,2,2,1200,63000,7,bi-weekly,1,1,41,0.9113536712500001,0.8879049999999999,1
6891471,44,3235,3,4,800,58250,4,bi-weekly,1,1,39,0.68547904825,0.774734,0
5445085,44,3635,6,3,700,54500,19,bi-weekly,0,1,42,0.66523453275,0.5974090000000001,1
2322503,24,7098,5,1,600,31500,7,bi-weekly,1,1,86,0.66464145,0.5282180000000001,1
8088555,48,2595,7,2,1200,67500,5,bi-weekly,0,1,26,0.59469532625,0.580822,1
5185835,47,3410,9,10,900,69300,10,weekly,0,1,134,0.7725566800000001,0.45032,1
9500064,34,4133,4,3,600,76500,5,bi-weekly,0,0,17,0.7762555717499999,0.7502610000000001,1
5561278,72,3590,4,3,600,82100,7,monthly,0,1,49,0.73263618725,0.5508520000000001,0
2384571,44,3005,3,2,900,47300,8,bi-weekly,1,1,57,0.6664340435,0.6902429999999999,0
2405493,59,2095,5,11,800,76900,6,bi-weekly,1,1,62,0.8320311850000001,0.836335,0
4371140,37,5915,1,7,550,72650,5,bi-weekly,0,0,86,0.76932067525,0.6210260000000001,1
1313381,42,6020,1,1,700,54150,8,weekly,0,1,28,0.80242840625,0.599788,1
2337249,57,3270,7,5,1200,61200,6,bi-weekly,1,1,65,0.67514729225,0.696646,0
8132835,24,2075,2,2,600,66750,5,bi-weekly,0,1,41,0.6739179662500001,0.6228469999999999,0
2149277,26,2075,5,3,700,62550,7,bi-weekly,0,1,85,0.7777827079999999,0.662553,1
2783641,40,3570,3,3,400,58050,5,bi-weekly,1,1,28,0.6887683112499999,0.471574,0
5840078,44,1665,2,3,400,42500,14,weekly,1,0,42,0.7022504517499999,0.528741,0
4975501,43,3505,10,9,800,29700,12,bi-weekly,0,1,110,0.52650366325,0.642772,0
9197373,28,6655,6,0,3100,68450,4,weekly,0,1,12,0.6772110825,0.5112369999999999,1
7711812,50,5050,3,1,400,36250,6,bi-weekly,0,1,55,0.7640716267500001,0.562354,1
6693962,46,5180,2,2,700,65500,6,weekly,1,0,49,0.6457574107499999,0.402109,0
1924549,35,2725,3,2,550,66750,13,bi-weekly,1,0,50,0.6023878894999999,0.491903,0
8281046,35,4105,4,4,1000,59500,5,bi-weekly,1,0,50,0.6328311664999999,0.511696,1
1194272,44,6155,5,4,900,57250,5,bi-weekly,1,0,37,0.7049961215,0.54215,0
7104402,52,5165,6,11,700,62000,12,weekly,1,1,43,0.7028823794999999,0.483517,1
7688976,44,5180,4,10,2500,88500,6,bi-weekly,1,1,49,0.642909065,0.7148950000000001,1
2413986,29,2265,0,1,500,41050,4,weekly,1,1,39,0.79253316075,0.6571149999999999,1
4749443,38,1505,4,4,700,78550,5,weekly,0,1,40,0.7568831665,0.798002,0
1676396,48,4513,11,6,700,58250,2,bi-weekly,1,1,122,0.75084318325,0.653105,0
6583262,32,3285,3,5,700,56500,7,bi-weekly,0,0,50,0.6291222955,0.5915220000000001,1
9318865,49,2045,3,1,500,52200,3,bi-weekly,1,1,49,0.68975931175,0.676599,0
6710231,60,3740,2,2,400,83600,7,bi-weekly,1,1,18,0.72576628675,0.708179,0
4939318,44,2050,2,1,900,44400,5,bi-weekly,0,1,28,0.6548938259999999,0.463714,0
3258541,72,3750,4,4,800,60650,9,monthly,0,0,50,0.6527319165000001,0.5513129999999999,1
7187416,22,2130,1,3,550,43200,6,bi-weekly,0,1,43,0.6501439689999999,0.683735,1
6574405,31,3050,4,1,1200,62550,7,bi-weekly,0,1,27,0.6931682450000001,0.65461,0
2224705,25,2180,3,6,800,68850,3,weekly,0,1,85,0.703470714,0.614943,0
2699747,34,3110,4,2,700,59150,3,bi-weekly,0,0,16,0.74181857325,0.6693389999999999,1
1681094,54,1650,3,2,550,33450,7,bi-weekly,0,1,29,0.6150587270000001,0.5221359999999999,1
5884299,45,5020,2,2,400,75500,5,monthly,1,0,50,0.516879624,0.5768220000000001,0
3985424,54,3325,1,0,800,67950,4,weekly,0,1,28,0.7823186599999999,0.686723,1
6200951,55,2625,3,0,600,71300,9,bi-weekly,1,1,29,0.628330792,0.586697,0
7166399,26,5195,5,1,1000,70950,5,bi-weekly,0,1,42,0.72064718225,0.6453520000000001,0
9143253,48,2740,6,5,800,65200,5,weekly,0,1,98,0.80993875775,0.614483,1
9189623,49,4785,3,2,1700,54800,6,weekly,1,1,27,0.78608787725,0.540754,0
9782127,56,3280,3,6,500,43550,8,bi-weekly,1,0,49,0.60683207,0.5790930000000001,0
8287079,46,4575,9,8,1200,94650,4,bi-weekly,1,0,26,0.7427606259999999,0.691306,1
4650494,51,3270,5,11,800,46800,7,bi-weekly,1,1,27,0.7504129932500001,0.663505,1
8665835,40,5285,6,5,1200,57450,13,bi-weekly,1,1,87,0.822139761,0.643828,0
7216418,34,3645,3,2,600,68800,4,weekly,0,1,41,0.78609428075,0.7432020000000001,0
8879177,35,2765,5,9,700,71050,3,weekly,1,1,54,0.7436413399999999,0.655864,1
3634045,40,5145,6,7,900,66550,5,semi-monthly,0,1,55,0.7174185955,0.7315750000000001,0
1544690,41,5095,5,10,1700,86250,4,monthly,1,0,38,0.6896138525,0.7897379999999999,1
5785194,25,3650,1,4,500,27600,9,bi-weekly,0,1,0,0.6401166135,0.530346,1
1537151,40,5080,2,1,600,48550,19,semi-monthly,0,1,40,0.6082753005,0.64762,1
3097857,42,2760,1,7,400,73950,6,bi-weekly,0,0,86,0.81462863475,0.7248899999999999,0
8586262,57,3595,2,3,600,47600,12,bi-weekly,0,0,38,0.7991969945,0.702685,0
7748061,56,2625,6,10,3100,88850,5,bi-weekly,1,1,38,0.770639736,0.6837329999999999,1
4867674,23,2960,5,3,501,53500,3,bi-weekly,0,0,38,0.808864228,0.844401,1
7071333,43,6590,2,2,900,39000,7,weekly,0,1,33,0.75199695175,0.612781,0
3830474,45,3020,3,4,1100,66600,7,bi-weekly,1,1,50,0.85184489775,0.7822060000000001,0
1216747,28,2595,2,6,1200,48800,10,bi-weekly,0,1,115,0.78928302975,0.8386399999999999,0
6128146,38,6580,5,9,700,84050,4,weekly,0,1,99,0.8006503345,0.5305529999999999,0
8185932,32,3085,8,3,800,49850,18,bi-weekly,0,1,79,0.8302381147500001,0.60263,1
8562324,33,5060,1,1,700,48950,4,weekly,1,1,14,0.6668104145,0.572844,0
8416539,59,2120,4,6,600,79800,10,monthly,1,1,63,0.62855964775,0.656633,0
1502056,33,2765,2,2,800,55100,7,bi-weekly,1,0,49,0.6741312687500001,0.656684,1
1548423,37,3015,4,2,700,58350,6,weekly,1,0,50,0.6832300145,0.676621,1
2663047,44,2785,9,10,800,48500,2,monthly,1,0,29,0.6000826302500001,0.57732,0
5529911,42,2222,2,1,600,51900,7,bi-weekly,0,0,26,0.78249250175,0.5754319999999999,0
2311318,28,2010,1,2,800,47950,2,semi-monthly,1,1,51,0.60189317475,0.6968749999999999,1
7181867,36,1680,1,1,400,56700,5,bi-weekly,0,1,38,0.716143896,0.5308430000000001,1
4579860,58,5200,6,5,400,87400,3,weekly,1,1,56,0.8402520285,0.772653,1
2334240,32,2005,4,3,800,62750,7,bi-weekly,0,1,50,0.6477463769999999,0.619859,1
9027047,49,3670,4,6,800,59700,12,monthly,0,1,86,0.867864505,0.7206440000000001,1
6210379,44,2605,5,4,600,42850,7,semi-monthly,0,1,54,0.7035321864999999,0.408889,0
3658786,41,3255,2,2,600,69450,4,semi-monthly,0,1,99,0.71693689725,0.44525,1
4933842,59,4040,3,3,500,40500,10,bi-weekly,1,0,50,0.681661039,0.623597,0
5848053,33,2485,2,3,600,47700,5,bi-weekly,0,1,50,0.70271316575,0.625613,0
8343586,56,3605,7,5,1200,71050,5,bi-weekly,1,1,86,0.7961593107499999,0.712977,0
7628573,33,3050,5,6,1000,64150,5,bi-weekly,1,0,50,0.6585883075000001,0.6471199999999999,1
